full_phrase,appliedOverrides,doNotApply,base_verb,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete past_yo,incomplete past_tú,incomplete past_usted,incomplete past_nosotros,incomplete past_vosotros,incomplete past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present subjective_yo,present subjective_tú,present subjective_usted,present subjective_nosotros,present subjective_vosotros,present subjective_ustedes,past subjective_yo,past subjective_tú,past subjective_usted,past subjective_nosotros,past subjective_vosotros,past subjective_ustedes,imperative positive_yo,imperative positive_tú,imperative positive_usted,imperative positive_nosotros,imperative positive_vosotros,imperative positive_ustedes,imperative negative_yo,imperative negative_tú,imperative negative_usted,imperative negative_nosotros,imperative negative_vosotros,imperative negative_ustedes,gerund,past participle,
"adoptar",,,,"adopto","adoptas","adopta","adoptamos","adoptáis","adoptan","adoptaba","adoptabas","adoptaba","adoptábamos","adoptabais","adoptaban","adopté","adoptaste","adoptó","adoptamos","adoptasteis","adoptaron","adoptaré","adoptarás","adoptará","adoptaremos","adoptaréis","adoptarán","adoptaría","adoptarías","adoptaría","adoptaríamos","adoptaríais","adoptarían","adopte","adoptes","adopte","adoptemos","adoptéis","adopten","adoptara","adoptaras","adoptara","adoptáramos","adoptarais","adoptaran",,"adopta","adopte","adoptemos","adoptad","adopten",,"adoptes","adopte","adoptemos","adoptéis","adopten","adoptando","adoptado"
"adorar",,,,"adoro","adoras","adora","adoramos","adoráis","adoran","adoraba","adorabas","adoraba","adorábamos","adorabais","adoraban","adoré","adoraste","adoró","adoramos","adorasteis","adoraron","adoraré","adorarás","adorará","adoraremos","adoraréis","adorarán","adoraría","adorarías","adoraría","adoraríamos","adoraríais","adorarían","adore","adores","adore","adoremos","adoréis","adoren","adorara","adoraras","adorara","adoráramos","adorarais","adoraran",,"adora","adore","adoremos","adorad","adoren",,"adores","adore","adoremos","adoréis","adoren","adorando","adorado"
"adquirir","[u'i:ie', u'i:ie_1sp']",,,"adquiero","adquieres","adquiere","adquirimos","adquirís","adquieren","adquiría","adquirías","adquiría","adquiríamos","adquiríais","adquirían","adquirí","adquiriste","adquirió","adquirimos","adquiristeis","adquirieron","adquiriré","adquirirás","adquirirá","adquiriremos","adquiriréis","adquirirán","adquiriría","adquirirías","adquiriría","adquiriríamos","adquiriríais","adquirirían","adquiera","adquieras","adquiera","adquieramos","adquieráis","adquieran","adquiriera","adquirieras","adquiriera","adquiriéramos","adquirierais","adquirieran",,"adquiere","adquiera","adquieramos","adquirid","adquieran",,"adquieras","adquiera","adquieramos","adquieráis","adquieran","adquiriendo","adquirido"
"advertir","[u'e:ie', u'e:ie_1sp']",,,"advierto","adviertes","advierte","advertimos","advertís","advierten","advertía","advertías","advertía","advertíamos","advertíais","advertían","advertí","advertiste","advertió","advertimos","advertisteis","advertieron","advertiré","advertirás","advertirá","advertiremos","advertiréis","advertirán","advertiría","advertirías","advertiría","advertiríamos","advertiríais","advertirían","advierta","adviertas","advierta","adviertamos","adviertáis","adviertan","advertiera","advertieras","advertiera","advertiéramos","advertierais","advertieran",,"advierte","advierta","adviertamos","advertid","adviertan",,"adviertas","advierta","adviertamos","adviertáis","adviertan","advertiendo","advertido"
"afeitarse",,,"afeitar","me afeito","te afeitas","se afeita","nos afeitamos","os afeitáis","se afeitan","me afeitaba","te afeitabas","se afeitaba","nos afeitábamos","os afeitabais","se afeitaban","me afeité","te afeitaste","se afeitó","nos afeitamos","os afeitasteis","se afeitaron","me afeitaré","te afeitarás","se afeitará","nos afeitaremos","os afeitaréis","se afeitarán","me afeitaría","te afeitarías","se afeitaría","nos afeitaríamos","os afeitaríais","se afeitarían","me afeite","te afeites","se afeite","nos afeitemos","os afeitéis","se afeiten","me afeitara","te afeitaras","se afeitara","nos afeitáramos","os afeitarais","se afeitaran",,"aféitate","aféitese","afeitémonos","afeitaos","aféitense",,"te afeites","aféitese","afeitémonos","os afeitéis","aféitense","afeitándose","afeitado"
"agarrar",,,,"agarro","agarras","agarra","agarramos","agarráis","agarran","agarraba","agarrabas","agarraba","agarrábamos","agarrabais","agarraban","agarré","agarraste","agarró","agarramos","agarrasteis","agarraron","agarraré","agarrarás","agarrará","agarraremos","agarraréis","agarrarán","agarraría","agarrarías","agarraría","agarraríamos","agarraríais","agarrarían","agarre","agarres","agarre","agarremos","agarréis","agarren","agarrara","agarraras","agarrara","agarráramos","agarrarais","agarraran",,"agarra","agarre","agarremos","agarrad","agarren",,"agarres","agarre","agarremos","agarréis","agarren","agarrando","agarrado"
"agitar",,,,"agito","agitas","agita","agitamos","agitáis","agitan","agitaba","agitabas","agitaba","agitábamos","agitabais","agitaban","agité","agitaste","agitó","agitamos","agitasteis","agitaron","agitaré","agitarás","agitará","agitaremos","agitaréis","agitarán","agitaría","agitarías","agitaría","agitaríamos","agitaríais","agitarían","agite","agites","agite","agitemos","agitéis","agiten","agitara","agitaras","agitara","agitáramos","agitarais","agitaran",,"agita","agite","agitemos","agitad","agiten",,"agites","agite","agitemos","agitéis","agiten","agitando","agitado"
"agotar",,,,"agoto","agotas","agota","agotamos","agotáis","agotan","agotaba","agotabas","agotaba","agotábamos","agotabais","agotaban","agoté","agotaste","agotó","agotamos","agotasteis","agotaron","agotaré","agotarás","agotará","agotaremos","agotaréis","agotarán","agotaría","agotarías","agotaría","agotaríamos","agotaríais","agotarían","agote","agotes","agote","agotemos","agotéis","agoten","agotara","agotaras","agotara","agotáramos","agotarais","agotaran",,"agota","agote","agotemos","agotad","agoten",,"agotes","agote","agotemos","agotéis","agoten","agotando","agotado"
"agradar",,,,"agrado","agradas","agrada","agradamos","agradáis","agradan","agradaba","agradabas","agradaba","agradábamos","agradabais","agradaban","agradé","agradaste","agradó","agradamos","agradasteis","agradaron","agradaré","agradarás","agradará","agradaremos","agradaréis","agradarán","agradaría","agradarías","agradaría","agradaríamos","agradaríais","agradarían","agrade","agrades","agrade","agrademos","agradéis","agraden","agradara","agradaras","agradara","agradáramos","agradarais","agradaran",,"agrada","agrade","agrademos","agradad","agraden",,"agrades","agrade","agrademos","agradéis","agraden","agradando","agradado"
"agradecer","['v_cer']",,,"agradezco","agradeces","agradece","agradecemos","agradecéis","agradecen","agradecía","agradecías","agradecía","agradecíamos","agradecíais","agradecían","agradecí","agradeciste","agradeció","agradecimos","agradecisteis","agradecieron","agradeceré","agradecerás","agradecerá","agradeceremos","agradeceréis","agradecerán","agradecería","agradecerías","agradecería","agradeceríamos","agradeceríais","agradecerían","agradezca","agradezcas","agradezca","agradezcamos","agradezcáis","agradezcan","agradeciera","agradecieras","agradeciera","agradeciéramos","agradecierais","agradecieran",,"agradece","agradezca","agradezcamos","agradeced","agradezcan",,"agradezcas","agradezca","agradezcamos","agradezcáis","agradezcan","agradeciendo","agradecido"
"agrandar",,,,"agrando","agrandas","agranda","agrandamos","agrandáis","agrandan","agrandaba","agrandabas","agrandaba","agrandábamos","agrandabais","agrandaban","agrandé","agrandaste","agrandó","agrandamos","agrandasteis","agrandaron","agrandaré","agrandarás","agrandará","agrandaremos","agrandaréis","agrandarán","agrandaría","agrandarías","agrandaría","agrandaríamos","agrandaríais","agrandarían","agrande","agrandes","agrande","agrandemos","agrandéis","agranden","agrandara","agrandaras","agrandara","agrandáramos","agrandarais","agrandaran",,"agranda","agrande","agrandemos","agrandad","agranden",,"agrandes","agrande","agrandemos","agrandéis","agranden","agrandando","agrandado"
"agravar",,,,"agravo","agravas","agrava","agravamos","agraváis","agravan","agravaba","agravabas","agravaba","agravábamos","agravabais","agravaban","agravé","agravaste","agravó","agravamos","agravasteis","agravaron","agravaré","agravarás","agravará","agravaremos","agravaréis","agravarán","agravaría","agravarías","agravaría","agravaríamos","agravaríais","agravarían","agrave","agraves","agrave","agravemos","agravéis","agraven","agravara","agravaras","agravara","agraváramos","agravarais","agravaran",,"agrava","agrave","agravemos","agravad","agraven",,"agraves","agrave","agravemos","agravéis","agraven","agravando","agravado"
"agregar","['gar']",,,"agrego","agregas","agrega","agregamos","agregáis","agregan","agregaba","agregabas","agregaba","agregábamos","agregabais","agregaban","agregué","agregaste","agregó","agregamos","agregasteis","agregaron","agregaré","agregarás","agregará","agregaremos","agregaréis","agregarán","agregaría","agregarías","agregaría","agregaríamos","agregaríais","agregarían","agregue","agregues","agregue","agreguemos","agreguéis","agreguen","agregara","agregaras","agregara","agregáramos","agregarais","agregaran",,"agrega","agregue","agreguemos","agregad","agreguen",,"agregues","agregue","agreguemos","agreguéis","agreguen","agregando","agregado"
"agrupar",,,,"agrupo","agrupas","agrupa","agrupamos","agrupáis","agrupan","agrupaba","agrupabas","agrupaba","agrupábamos","agrupabais","agrupaban","agrupé","agrupaste","agrupó","agrupamos","agrupasteis","agruparon","agruparé","agruparás","agrupará","agruparemos","agruparéis","agruparán","agruparía","agruparías","agruparía","agruparíamos","agruparíais","agruparían","agrupe","agrupes","agrupe","agrupemos","agrupéis","agrupen","agrupara","agruparas","agrupara","agrupáramos","agruparais","agruparan",,"agrupa","agrupe","agrupemos","agrupad","agrupen",,"agrupes","agrupe","agrupemos","agrupéis","agrupen","agrupando","agrupado"
"aguardar",,,,"aguardo","aguardas","aguarda","aguardamos","aguardáis","aguardan","aguardaba","aguardabas","aguardaba","aguardábamos","aguardabais","aguardaban","aguardé","aguardaste","aguardó","aguardamos","aguardasteis","aguardaron","aguardaré","aguardarás","aguardará","aguardaremos","aguardaréis","aguardarán","aguardaría","aguardarías","aguardaría","aguardaríamos","aguardaríais","aguardarían","aguarde","aguardes","aguarde","aguardemos","aguardéis","aguarden","aguardara","aguardaras","aguardara","aguardáramos","aguardarais","aguardaran",,"aguarda","aguarde","aguardemos","aguardad","aguarden",,"aguardes","aguarde","aguardemos","aguardéis","aguarden","aguardando","aguardado"
"ahorrar",,,,"ahorro","ahorras","ahorra","ahorramos","ahorráis","ahorran","ahorraba","ahorrabas","ahorraba","ahorrábamos","ahorrabais","ahorraban","ahorré","ahorraste","ahorró","ahorramos","ahorrasteis","ahorraron","ahorraré","ahorrarás","ahorrará","ahorraremos","ahorraréis","ahorrarán","ahorraría","ahorrarías","ahorraría","ahorraríamos","ahorraríais","ahorrarían","ahorre","ahorres","ahorre","ahorremos","ahorréis","ahorren","ahorrara","ahorraras","ahorrara","ahorráramos","ahorrarais","ahorraran",,"ahorra","ahorre","ahorremos","ahorrad","ahorren",,"ahorres","ahorre","ahorremos","ahorréis","ahorren","ahorrando","ahorrado"
"alcanzar","['zar']",,,"alcanzo","alcanzas","alcanza","alcanzamos","alcanzáis","alcanzan","alcanzaba","alcanzabas","alcanzaba","alcanzábamos","alcanzabais","alcanzaban","alcancé","alcanzaste","alcanzó","alcanzamos","alcanzasteis","alcanzaron","alcanzaré","alcanzarás","alcanzará","alcanzaremos","alcanzaréis","alcanzarán","alcanzaría","alcanzarías","alcanzaría","alcanzaríamos","alcanzaríais","alcanzarían","alcance","alcances","alcance","alcancemos","alcancéis","alcancen","alcanzara","alcanzaras","alcanzara","alcanzáramos","alcanzarais","alcanzaran",,"alcanza","alcance","alcancemos","alcanzad","alcancen",,"alcances","alcance","alcancemos","alcancéis","alcancen","alcanzando","alcanzado"
"alegrarse",,,"alegrar","alegro","alegras","alegra","alegramos","alegráis","alegran","alegraba","alegrabas","alegraba","alegrábamos","alegrabais","alegraban","alegré","alegraste","alegró","alegramos","alegrasteis","alegraron","alegraré","alegrarás","alegrará","alegraremos","alegraréis","alegrarán","alegraría","alegrarías","alegraría","alegraríamos","alegraríais","alegrarían","alegre","alegres","alegre","alegremos","alegréis","alegren","alegrara","alegraras","alegrara","alegráramos","alegrarais","alegraran",,"alégrate","alégrese","alegrémonos","alegraos","alégrense",,"te alegres","alégrese","alegrémonos","os alegréis","alégrense","alegrando","alegrado"
"almorzar","[u'o:ue', u'o:ue_1sp', 'zar', 'pres_sub_inf']",,,"almuerzo","almuerzas","almuerza","almorzamos","almorzáis","almuerzan","almorzaba","almorzabas","almorzaba","almorzábamos","almorzabais","almorzaban","almorcé","almorzaste","almorzó","almorzamos","almorzasteis","almorzaron","almorzaré","almorzarás","almorzará","almorzaremos","almorzaréis","almorzarán","almorzaría","almorzarías","almorzaría","almorzaríamos","almorzaríais","almorzarían","almuerce","almuerces","almuerce","almorzemos","almorzéis","almuercen","almorzara","almorzaras","almorzara","almorzáramos","almorzarais","almorzaran",,"almuerza","almuerce","almorzemos","almorzad","almuercen",,"almuerces","almuerce","almorzemos","almorzéis","almuercen","almorzando","almorzado"
"alquilar",,,,"alquilo","alquilas","alquila","alquilamos","alquiláis","alquilan","alquilaba","alquilabas","alquilaba","alquilábamos","alquilabais","alquilaban","alquilé","alquilaste","alquiló","alquilamos","alquilasteis","alquilaron","alquilaré","alquilarás","alquilará","alquilaremos","alquilaréis","alquilarán","alquilaría","alquilarías","alquilaría","alquilaríamos","alquilaríais","alquilarían","alquile","alquiles","alquile","alquilemos","alquiléis","alquilen","alquilara","alquilaras","alquilara","alquiláramos","alquilarais","alquilaran",,"alquila","alquile","alquilemos","alquilad","alquilen",,"alquiles","alquile","alquilemos","alquiléis","alquilen","alquilando","alquilado"
"alumbrar",,,,"alumbro","alumbras","alumbra","alumbramos","alumbráis","alumbran","alumbraba","alumbrabas","alumbraba","alumbrábamos","alumbrabais","alumbraban","alumbré","alumbraste","alumbró","alumbramos","alumbrasteis","alumbraron","alumbraré","alumbrarás","alumbrará","alumbraremos","alumbraréis","alumbrarán","alumbraría","alumbrarías","alumbraría","alumbraríamos","alumbraríais","alumbrarían","alumbre","alumbres","alumbre","alumbremos","alumbréis","alumbren","alumbrara","alumbraras","alumbrara","alumbráramos","alumbrarais","alumbraran",,"alumbra","alumbre","alumbremos","alumbrad","alumbren",,"alumbres","alumbre","alumbremos","alumbréis","alumbren","alumbrando","alumbrado"
"alumbrarse",,,"alumbrar","me alumbro","te alumbras","se alumbra","nos alumbramos","os alumbráis","se alumbran","me alumbraba","te alumbrabas","se alumbraba","nos alumbrábamos","os alumbrabais","se alumbraban","me alumbré","te alumbraste","se alumbró","nos alumbramos","os alumbrasteis","se alumbraron","me alumbraré","te alumbrarás","se alumbrará","nos alumbraremos","os alumbraréis","se alumbrarán","me alumbraría","te alumbrarías","se alumbraría","nos alumbraríamos","os alumbraríais","se alumbrarían","me alumbre","te alumbres","se alumbre","nos alumbremos","os alumbréis","se alumbren","me alumbrara","te alumbraras","se alumbrara","nos alumbráramos","os alumbrarais","se alumbraran",,"alúmbrate","alúmbrese","alumbrémonos","alumbraos","alúmbrense",,"te alumbres","alúmbrese","alumbrémonos","os alumbréis","alúmbrense","alumbrándose","alumbrado"
"alzar","['zar']",,,"alzo","alzas","alza","alzamos","alzáis","alzan","alzaba","alzabas","alzaba","alzábamos","alzabais","alzaban","alcé","alzaste","alzó","alzamos","alzasteis","alzaron","alzaré","alzarás","alzará","alzaremos","alzaréis","alzarán","alzaría","alzarías","alzaría","alzaríamos","alzaríais","alzarían","alce","alces","alce","alcemos","alcéis","alcen","alzara","alzaras","alzara","alzáramos","alzarais","alzaran",,"alza","alce","alcemos","alzad","alcen",,"alces","alce","alcemos","alcéis","alcen","alzando","alzado"
"amar",,,,"amo","amas","ama","amamos","amáis","aman","amaba","amabas","amaba","amábamos","amabais","amaban","amé","amaste","amó","amamos","amasteis","amaron","amaré","amarás","amará","amaremos","amaréis","amarán","amaría","amarías","amaría","amaríamos","amaríais","amarían","ame","ames","ame","amemos","améis","amen","amara","amaras","amara","amáramos","amarais","amaran",,"ama","ame","amemos","amad","amen",,"ames","ame","amemos","améis","amen","amando","amado"
"añadir",,,,"añado","añades","añade","añadimos","añadís","añaden","añadía","añadías","añadía","añadíamos","añadíais","añadían","añadí","añadiste","añadió","añadimos","añadisteis","añadieron","añadiré","añadirás","añadirá","añadiremos","añadiréis","añadirán","añadiría","añadirías","añadiría","añadiríamos","añadiríais","añadirían","añada","añadas","añada","añadamos","añadáis","añadan","añadiera","añadieras","añadiera","añadiéramos","añadierais","añadieran",,"añade","añada","añadamos","añadid","añadan",,"añadas","añada","añadamos","añadáis","añadan","añadiendo","añadido"
"andar","[u'andar_irregular']",,,"ando","andas","anda","andamos","andáis","andan","andaba","andabas","andaba","andábamos","andabais","andaban","anduvé","anduvaste","anduvó","anduvamos","anduvasteis","anduvaron","andaré","andarás","andará","andaremos","andaréis","andarán","andaría","andarías","andaría","andaríamos","andaríais","andarían","ande","andes","ande","andemos","andéis","anden","anduvara","anduvaras","anduvara","anduváramos","anduvarais","anduvaran",,"anda","ande","andemos","andad","anden",,"andes","ande","andemos","andéis","anden","andando","andado"
"anunciar",,,,"anuncio","anuncias","anuncia","anunciamos","anunciáis","anuncian","anunciaba","anunciabas","anunciaba","anunciábamos","anunciabais","anunciaban","anuncié","anunciaste","anunció","anunciamos","anunciasteis","anunciaron","anunciaré","anunciarás","anunciará","anunciaremos","anunciaréis","anunciarán","anunciaría","anunciarías","anunciaría","anunciaríamos","anunciaríais","anunciarían","anuncie","anuncies","anuncie","anunciemos","anunciéis","anuncien","anunciara","anunciaras","anunciara","anunciáramos","anunciarais","anunciaran",,"anuncia","anuncie","anunciemos","anunciad","anuncien",,"anuncies","anuncie","anunciemos","anunciéis","anuncien","anunciando","anunciado"
"apagar","['gar']",,,"apago","apagas","apaga","apagamos","apagáis","apagan","apagaba","apagabas","apagaba","apagábamos","apagabais","apagaban","apagué","apagaste","apagó","apagamos","apagasteis","apagaron","apagaré","apagarás","apagará","apagaremos","apagaréis","apagarán","apagaría","apagarías","apagaría","apagaríamos","apagaríais","apagarían","apague","apagues","apague","apaguemos","apaguéis","apaguen","apagara","apagaras","apagara","apagáramos","apagarais","apagaran",,"apaga","apague","apaguemos","apagad","apaguen",,"apagues","apague","apaguemos","apaguéis","apaguen","apagando","apagado"
"aparacer","['v_cer']",,"paracer","aparazco","aparaces","aparace","aparacemos","aparacéis","aparacen","aparacía","aparacías","aparacía","aparacíamos","aparacíais","aparacían","aparací","aparaciste","aparació","aparacimos","aparacisteis","aparacieron","aparaceré","aparacerás","aparacerá","aparaceremos","aparaceréis","aparacerán","aparacería","aparacerías","aparacería","aparaceríamos","aparaceríais","aparacerían","aparazca","aparazcas","aparazca","aparazcamos","aparazcáis","aparazcan","aparaciera","aparacieras","aparaciera","aparaciéramos","aparacierais","aparacieran",,"aparace","aparazca","aparazcamos","aparaced","aparazcan",,"aparazcas","aparazca","aparazcamos","aparazcáis","aparazcan","aparaciendo","aparacido"
"aplaudir",,,,"aplaudo","aplaudes","aplaude","aplaudimos","aplaudís","aplauden","aplaudía","aplaudías","aplaudía","aplaudíamos","aplaudíais","aplaudían","aplaudí","aplaudiste","aplaudió","aplaudimos","aplaudisteis","aplaudieron","aplaudiré","aplaudirás","aplaudirá","aplaudiremos","aplaudiréis","aplaudirán","aplaudiría","aplaudirías","aplaudiría","aplaudiríamos","aplaudiríais","aplaudirían","aplauda","aplaudas","aplauda","aplaudamos","aplaudáis","aplaudan","aplaudiera","aplaudieras","aplaudiera","aplaudiéramos","aplaudierais","aplaudieran",,"aplaude","aplauda","aplaudamos","aplaudid","aplaudan",,"aplaudas","aplauda","aplaudamos","aplaudáis","aplaudan","aplaudiendo","aplaudido"
"apoderarse",,,"apoderar","apodero","apoderas","apodera","apoderamos","apoderáis","apoderan","apoderaba","apoderabas","apoderaba","apoderábamos","apoderabais","apoderaban","apoderé","apoderaste","apoderó","apoderamos","apoderasteis","apoderaron","apoderaré","apoderarás","apoderará","apoderaremos","apoderaréis","apoderarán","apoderaría","apoderarías","apoderaría","apoderaríamos","apoderaríais","apoderarían","apodere","apoderes","apodere","apoderemos","apoderéis","apoderen","apoderara","apoderaras","apoderara","apoderáramos","apoderarais","apoderaran",,"apodérate","apodérese","apoderémonos","apoderaos","apodérense",,"te apoderes","apodérese","apoderémonos","os apoderéis","apodérense","apoderando","apoderado"
"apreciar",,,,"aprecio","aprecias","aprecia","apreciamos","apreciáis","aprecian","apreciaba","apreciabas","apreciaba","apreciábamos","apreciabais","apreciaban","aprecié","apreciaste","apreció","apreciamos","apreciasteis","apreciaron","apreciaré","apreciarás","apreciará","apreciaremos","apreciaréis","apreciarán","apreciaría","apreciarías","apreciaría","apreciaríamos","apreciaríais","apreciarían","aprecie","aprecies","aprecie","apreciemos","apreciéis","aprecien","apreciara","apreciaras","apreciara","apreciáramos","apreciarais","apreciaran",,"aprecia","aprecie","apreciemos","apreciad","aprecien",,"aprecies","aprecie","apreciemos","apreciéis","aprecien","apreciando","apreciado"
"aprender",,,,"aprendo","aprendes","aprende","aprendemos","aprendéis","aprenden","aprendía","aprendías","aprendía","aprendíamos","aprendíais","aprendían","aprendí","aprendiste","aprendió","aprendimos","aprendisteis","aprendieron","aprenderé","aprenderás","aprenderá","aprenderemos","aprenderéis","aprenderán","aprendería","aprenderías","aprendería","aprenderíamos","aprenderíais","aprenderían","aprenda","aprendas","aprenda","aprendamos","aprendáis","aprendan","aprendiera","aprendieras","aprendiera","aprendiéramos","aprendierais","aprendieran",,"aprende","aprenda","aprendamos","aprended","aprendan",,"aprendas","aprenda","aprendamos","aprendáis","aprendan","aprendiendo","aprendido"
"apresurarse",,,"apresurar","apresuro","apresuras","apresura","apresuramos","apresuráis","apresuran","apresuraba","apresurabas","apresuraba","apresurábamos","apresurabais","apresuraban","apresuré","apresuraste","apresuró","apresuramos","apresurasteis","apresuraron","apresuraré","apresurarás","apresurará","apresuraremos","apresuraréis","apresurarán","apresuraría","apresurarías","apresuraría","apresuraríamos","apresuraríais","apresurarían","apresure","apresures","apresure","apresuremos","apresuréis","apresuren","apresurara","apresuraras","apresurara","apresuráramos","apresurarais","apresuraran",,"apresúrate","apresúrese","apresurémonos","apresuraos","apresúrense",,"te apresures","apresúrese","apresurémonos","os apresuréis","apresúrense","apresurando","apresurado"
"abrobar",,,,"abrobo","abrobas","abroba","abrobamos","abrobáis","abroban","abrobaba","abrobabas","abrobaba","abrobábamos","abrobabais","abrobaban","abrobé","abrobaste","abrobó","abrobamos","abrobasteis","abrobaron","abrobaré","abrobarás","abrobará","abrobaremos","abrobaréis","abrobarán","abrobaría","abrobarías","abrobaría","abrobaríamos","abrobaríais","abrobarían","abrobe","abrobes","abrobe","abrobemos","abrobéis","abroben","abrobara","abrobaras","abrobara","abrobáramos","abrobarais","abrobaran",,"abroba","abrobe","abrobemos","abrobad","abroben",,"abrobes","abrobe","abrobemos","abrobéis","abroben","abrobando","abrobado"
